film_id,imdb_id,title,release_date,release_year,runtime_min,genres,budget_usd,domestic_gross_usd,intl_gross_usd,worldwide_gross_usd,imdb_rating,metascore,rt_critics,awards_raw,production_companies,seed_source,resolution_confidence,missing_fields
760329.0,tt11214558,The Smashing Machine,2025-10-01,2025,123.0,Drama|History|Action,50000000.0,11411388.0,9722093.0,21133481.0,6.3,65.0,71.0,Nominated for 1 Oscar. 3 wins & 26 nominations total,A24|Seven Bucks Productions|Out for the Count|Magnetic Fields Entertainment,both,discover_title_match,
1160360.0,tt18382850,If I Had Legs I'd Kick You,2025-10-10,2025,113.0,Drama,1500000.0,1091404.0,618238.0,1709642.0,6.6,78.0,92.0,Nominated for 1 Oscar. 39 wins & 77 nominations total,A24|Central Pictures|Fat City|Bronxburgh,both,discover_title_match,
1593893.0,,Made in Eddington,2025-10-21,2025,34.0,Documentary,,,,,,,,,A24,tmdb,discover_only,"imdb_id,budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_rating,metascore,rt_critics,awards_raw"
1566595.0,,Tame Impala: Sound Check at Cherry Lane Theatre,2025-10-21,2025,13.0,Documentary|Music,,,,,,,,,SMUGGLER|A24,tmdb,discover_only,"imdb_id,budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_rating,metascore,rt_critics,awards_raw"
1259102.0,tt24950660,Eternity,2025-11-10,2025,114.0,Romance|Comedy|Drama,12000000.0,16210244.0,16657604.0,32867848.0,6.9,58.0,76.0,2 wins & 8 nominations total,A24|Star Thrower Entertainment,both,discover_title_match,
1287141.0,tt32321317,Pillion,2025-11-28,2025,107.0,Romance|Drama|Comedy,1000000.0,3792923.0,2852071.0,6644994.0,6.9,85.0,99.0,Nominated for 3 BAFTA Awards. 17 wins & 34 nominations total,BBC Film|BFI|Element Pictures|Fremantle|September Film,wiki,search_exact,
1317288.0,tt32916440,Marty Supreme,2025-12-19,2025,150.0,Drama|Thriller,65000000.0,96040064.0,95263010.0,191303074.0,7.7,89.0,93.0,Nominated for 9 Oscars. 44 wins & 287 nominations total,A24|Central Pictures,both,discover_title_match,
1595210.0,tt39150922,Nuisance Bear,2026-01-24,2026,90.0,Documentary,,,,,8.0,65.0,,2 wins total,Documist|Rise Films|A24,tmdb,discover_only,"budget_usd,domestic_gross_usd,worldwide_gross_usd,rt_critics"
1422562.0,tt35524793,The Moment,2026-01-30,2026,103.0,Music|Comedy|Thriller,4000000.0,3917782.0,1250262.0,5168044.0,6.1,53.0,,,Studio365|A24|Atlantic Records|Good World|2AM,both,discover_title_match,"rt_critics,awards_raw"
1400731.0,tt34963034,André Is an Idiot,2026-02-06,2026,87.0,Documentary,,,,3207.0,7.8,78.0,97.0,4 wins & 3 nominations total,A24|Sandbox Films|Safehouse Pictures,both,discover_title_match,"budget_usd,domestic_gross_usd"
467905.0,tt4357198,How to Make a Killing,2026-02-16,2026,105.0,Comedy|Thriller,15000000.0,7851600.0,13746974.0,21598574.0,6.5,49.0,,,StudioCanal|StudioCanal UK|Blue Ice Africa|Blueprint Pictures,wiki,search_exact,"rt_critics,awards_raw"
1480387.0,tt35892608,undertone,2026-03-12,2026,94.0,Horror|Mystery,500000.0,17555961.0,4054836.0,21610797.0,6.1,65.0,74.0,,Black Fawn Films|Slaterverse Pictures|KINO Studios|Spooky Pictures|DimensionGate|Feel Everything Productions,wiki,search_exact,awards_raw
1517069.0,tt37660536,Marc by Sofia,2026-03-20,2026,87.0,Documentary,,,,306321.0,,,74.0,,This Machine Filmworks|Important Flowers|A24,both,discover_title_match,"budget_usd,domestic_gross_usd,imdb_rating,metascore,awards_raw"
1325734.0,tt33071426,The Drama,2026-04-01,2026,105.0,Romance|Comedy|Drama,28000000.0,48062006.0,84165787.0,132227793.0,7.2,59.0,,7 nominations total,A24|Square Peg|Dilemma Films,both,discover_title_match,rt_critics
1102883.0,tt27200708,Mother Mary,2026-04-16,2026,112.0,Music|Drama|Thriller,20000000.0,,,2980376.0,4.0,60.0,,,A24|Augenschein Filmproduktion|Topic Studios|Sailor Bear|IPR.VC|Homebird Productions|Access Entertainment,both,discover_title_match,"domestic_gross_usd,rt_critics,awards_raw"
1083381.0,tt26657236,Backrooms,2026-05-27,2026,111.0,Horror|Mystery|Science Fiction,10000000.0,190480127.0,184416225.0,374896352.0,7.0,77.0,,11 nominations total,Atomic Monster|21 Laps Entertainment|A24|Phobos|The North Road Company,both,discover_title_match,rt_critics
1284465.0,tt32273171,The Death of Robin Hood,2026-06-18,2026,123.0,Adventure|Drama|Thriller|Action,25000000.0,,,3200000.0,7.4,,,,Lyrical Media|Ryder Picture Company,wiki,search_exact,"domestic_gross_usd,metascore,rt_critics,awards_raw"
950028.0,tt14173636,The Invite,2026-06-25,2026,107.0,Drama|Comedy,,1369500.0,13792067.0,15161567.0,7.8,82.0,,2 wins & 5 nominations total,Annapurna Pictures|FilmNation Entertainment|Permut Presentations,wiki,search_exact,"budget_usd,rt_critics"
,,Steve! (Martin): A Documentary in 2 Pieces,,2024,,,,,,,,,,,,wiki,unresolved,"imdb_id,release_date,runtime_min,genres,budget_usd,domestic_gross_usd,worldwide_gross_usd,imdb_rating,metascore,rt_critics,awards_raw"
